Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
000660,SK하이닉스,반도체 제조업,2919000,1872981815220000,525763.0,376103.0,61.16,25.39,11.05,1.1838,
004710,한솔테크닉스,전자부품 제조업,15460,429453994690,3160.0,141.0,-4.67,-8.67,0.97,1.6249,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",47450,236214419200,207.0,49.0,13.52,12.88,1.61,1.733,
034730,SK,기타 금융업,730000,56914621855000,367513.0,36731.0,9.29,21.82,1.46,0.3486,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",94000,1799698284900,1561.0,348.0,,24.37,3.24,0.2493,
095610,테스,특수 목적용 기계 제조업,183400,3478992000000,972.0,222.0,17.58,53.74,7.77,1.1345,
089970,브이엠,특수 목적용 기계 제조업,102800,2628308669500,889.0,301.0,30.38,54.52,13.5,0.413,
080220,제주반도체,반도체 제조업,134000,3337510517700,1805.0,671.0,45.66,29.47,10.7,1.3875,
402340,SK스퀘어,기타 금융업,1970000,216411753040000,86314.0,82783.0,55.09,13.93,5.99,1.5343,
319660,피에스케이,특수 목적용 기계 제조업,180200,5150281749200,1566.0,472.0,19.04,51.7,9.08,0.4815,
222800,심텍,전자부품 제조업,134000,4656766623300,4224.0,137.0,-22.7,-14.35,7.78,0.5826,
159010,아스플로,일반 목적용 기계 제조업,22600,247226061060,283.0,14.0,-13.21,-10.32,4.85,2.4556,
009150,삼성전기,전자부품 제조업,2228000,152225752448000,32091.0,2806.0,8.82,192.5,15.69,3.3218,
005930,삼성전자,통신 및 방송 장비 제조업,353500,1888347990384000,1338734.0,572328.0,19.16,26.11,4.49,0.0869,
028260,삼성물산,기타 전문 도매업,520000,76380930651000,104658.0,7204.0,5.41,31.59,1.24,0.0706,
170920,엘티씨,기초 화학물질 제조업,56000,489119033800,988.0,181.0,8.29,45.84,3.5,0.0685,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",259500,2477760096000,1507.0,420.0,18.82,34.39,5.82,0.4643,
069960,현대백화점,종합 소매업,196000,4177123454400,9501.0,988.0,4.62,21.07,0.91,0.5266,
004170,신세계,종합 소매업,720000,6885536949000,18471.0,1978.0,1.71,91.79,1.33,0.4699,
052710,아모텍,전자부품 제조업,29433,305402211400,610.0,6.0,3.72,51.35,1.9,0.4945,
032830,삼성생명,보험업,450500,81700000000000,147194.0,13578.0,5.44,28.46,0.9,0.2527,
219130,타이거일렉,전자부품 제조업,71100,373805968000,268.0,35.0,12.73,51.08,6.11,0.3944,
440110,파두,반도체 제조업,115900,4293298073900,595.0,77.0,-90.14,-42.73,128.29,0.2711,
001820,삼화콘덴서,전자부품 제조업,167000,1382535000000,729.0,47.0,5.01,101.06,4.95,1.2933,
033640,네패스,반도체 제조업,34200,593774451500,1340.0,109.0,10.49,83.88,4.8,0.0781,
330860,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",49350,453855676250,299.0,50.0,4.32,62.61,2.65,0.0998,
031330,에스에이엠티,기계장비 및 관련 물품 도매업,16000,1193941099980,17954.0,3273.0,53.44,3.9,1.61,1.3003,
083450,GST,특수 목적용 기계 제조업,56000,956517000000,1159.0,202.0,19.24,17.4,3.01,0.1918,
093370,후성,기초 화학물질 제조업,18600,2005674671000,1414.0,93.0,-1.38,-164.82,5.84,0.8248,
353200,대덕전자,전자부품 제조업,155000,6527975792500,3463.0,513.0,11.18,68.87,7.41,0.2208,
036710,심텍홀딩스,회사 본부 및 경영 컨설팅 서비스업,4900,207613073220,4432.0,10.0,-193.37,-6.96,13.51,0.0725,
000990,DB하이텍,반도체 제조업,174000,6247258836800,3746.0,637.0,14.16,21.29,2.66,0.3097,
183300,코미코,특수 목적용 기계 제조업,109300,1863459617000,1571.0,204.0,17.76,38.5,6.54,0.0895,
417840,저스템,특수 목적용 기계 제조업,14390,320171334000,177.0,41.0,11.44,46.51,4.94,0.3521,
