Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
002990,금호건설,건물 건설업,14540,499283651600,4534.0,121.0,31.92,6.78,2.03,1.4369,
004170,신세계,종합 소매업,776000,5742670048000,18471.0,1978.0,1.71,76.81,1.14,0.8072,
041830,인바디,의료용 기기 제조업,62000,742796598200,684.0,130.0,13.29,18.72,2.25,0.4626,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",117500,2080839271100,1561.0,348.0,,28.12,3.74,1.0026,
222800,심텍,전자부품 제조업,157300,4548121223400,4224.0,137.0,-22.7,-14.35,7.61,1.493,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",276000,3146976550500,1507.0,420.0,18.82,43.68,7.39,0.7482,
095610,테스,특수 목적용 기계 제조업,213000,4152720000000,972.0,222.0,17.58,64.0,9.26,1.9081,
089970,브이엠,특수 목적용 기계 제조업,119700,3059170093000,889.0,301.0,30.38,59.56,14.75,1.2242,
319660,피에스케이,특수 목적용 기계 제조업,211500,5880242942000,1566.0,472.0,19.04,59.46,10.45,0.8842,
122640,예스티,특수 목적용 기계 제조업,39250,678265559600,275.0,31.0,0.72,713.64,4.82,0.3377,
009150,삼성전기,전자부품 제조업,2205000,105766273536000,32091.0,2806.0,8.82,133.47,10.88,3.5673,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",58500,212542069000,207.0,49.0,13.52,11.59,1.45,2.7795,
159010,아스플로,일반 목적용 기계 제조업,22000,219489803940,283.0,14.0,-13.21,-10.32,4.28,2.3917,
000500,가온전선,절연선 및 케이블 제조업,300500,3647756857500,7636.0,278.0,11.96,117.79,13.1,3.6658,
170920,엘티씨,기초 화학물질 제조업,55300,601098769400,988.0,181.0,8.29,55.94,4.27,0.1228,
069960,현대백화점,종합 소매업,194000,3418038552000,9501.0,988.0,4.62,17.31,0.74,0.8188,
219130,타이거일렉,전자부품 제조업,73000,513351777000,268.0,35.0,12.73,70.49,8.43,0.9782,
023530,롯데쇼핑,종합 소매업,185000,4181077989000,35816.0,2529.0,1.07,25.53,0.27,0.0879,
067310,하나마이크론,반도체 제조업,51300,2612680741800,5077.0,720.0,24.52,25.34,5.53,0.0701,
402340,SK스퀘어,기타 금융업,1757000,182630406224000,86314.0,82783.0,55.09,11.74,5.05,2.0218,
034730,SK,기타 금융업,763000,44371654236000,367513.0,36731.0,9.29,16.93,1.13,0.7568,
000660,SK하이닉스,반도체 제조업,2560000,1490260645215000,525763.0,376103.0,61.16,20.11,8.76,1.3638,
005930,삼성전자,통신 및 방송 장비 제조업,314500,1629650161980000,1338734.0,572328.0,19.16,22.59,3.89,0.0424,
010120,LS ELECTRIC,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",263500,30075000000000,13766.0,1266.0,17.29,89.64,14.49,0.0153,
001820,삼화콘덴서,전자부품 제조업,155500,1003117500000,729.0,47.0,5.01,73.48,3.6,1.1752,
083450,GST,특수 목적용 기계 제조업,54300,891090500000,1159.0,202.0,19.24,16.21,2.8,0.4048,
353200,대덕전자,전자부품 제조업,154400,7091328737500,3463.0,513.0,11.18,74.66,8.03,0.2023,
417840,저스템,특수 목적용 기계 제조업,15300,303476685870,177.0,41.0,11.44,43.85,4.65,0.7593,
005950,이수화학,기초 화학물질 제조업,13230,361281882060,6359.0,254.0,-2.28,-81.94,3.07,0.0226,
062040,산일전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",261500,5455744470000,1503.0,555.0,,33.38,9.21,0.2531,
032830,삼성생명,보험업,387000,67400000000000,147194.0,13578.0,5.44,23.51,0.75,0.0629,
093370,후성,기초 화학물질 제조업,17310,1371795670700,1414.0,93.0,-1.38,-164.82,3.98,0.7737,
080220,제주반도체,반도체 제조업,103300,3079189270200,1805.0,671.0,45.66,27.1,9.84,0.9488,
