Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
001740,SK네트웍스,기타 전문 도매업,14170,1915671639950,17434.0,334.0,4.75,21.9,0.9,1.2466,
126640,화신정공,자동차 신품 부품 제조업,2625,160030229150,1213.0,122.0,15.48,8.92,1.24,0.3656,
085620,미래에셋생명,보험업,21000,2798226000000,27964.0,684.0,6.52,25.52,0.94,0.0151,
069960,현대백화점,종합 소매업,148600,4177123454400,9501.0,988.0,4.62,21.07,0.91,0.2619,
242040,나무기술,소프트웨어 개발 및 공급업,8400,174415570560,370.0,4.0,-3.68,-154.18,4.28,0.306,
023530,롯데쇼핑,종합 소매업,167600,4840205980500,35816.0,2529.0,1.07,29.59,0.32,0.3427,
095610,테스,특수 목적용 기계 제조업,131500,3478992000000,972.0,222.0,17.58,53.74,7.77,0.4691,
170920,엘티씨,기초 화학물질 제조업,45200,489119033800,988.0,181.0,8.29,45.84,3.5,0.6312,
160980,싸이맥스,특수 목적용 기계 제조업,34850,358315170400,405.0,47.0,7.22,26.86,1.85,0.1638,
319660,피에스케이,특수 목적용 기계 제조업,111200,5150281749200,1566.0,472.0,19.04,51.7,9.08,0.3659,
183300,코미코,특수 목적용 기계 제조업,95300,1863459617000,1571.0,204.0,17.76,38.5,6.54,0.2903,
004170,신세계,종합 소매업,572000,6885536949000,18471.0,1978.0,1.71,91.79,1.33,0.2885,
089970,브이엠,특수 목적용 기계 제조업,60300,2628308669500,889.0,301.0,30.38,54.52,13.5,0.0161,
007810,코리아써키트,전자부품 제조업,105600,2100877512000,4199.0,264.0,16.92,33.67,4.91,0.573,
034730,SK,기타 금융업,572000,56914621855000,367513.0,36731.0,9.29,21.82,1.46,0.1874,
440110,파두,반도체 제조업,106600,4293298073900,595.0,77.0,-90.14,-42.73,128.29,0.2312,
402340,SK스퀘어,기타 금융업,1118000,216411753040000,86314.0,82783.0,55.09,13.93,5.99,0.5758,
031330,에스에이엠티,기계장비 및 관련 물품 도매업,15470,1193941099980,17954.0,3273.0,53.44,3.9,1.61,1.6518,
005930,삼성전자,통신 및 방송 장비 제조업,295500,1888347990384000,1338734.0,572328.0,19.16,26.11,4.49,0.1304,
033640,네패스,반도체 제조업,30900,593774451500,1340.0,109.0,10.49,83.88,4.8,0.4215,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",31300,236214419200,207.0,49.0,13.52,12.88,1.61,0.8609,
000660,SK하이닉스,반도체 제조업,1911000,1872981815220000,525763.0,376103.0,61.16,25.39,11.05,0.5951,
052710,아모텍,전자부품 제조업,23939,305402211400,610.0,6.0,3.72,51.35,1.9,0.4927,
080220,제주반도체,반도체 제조업,95500,3337510517700,1805.0,671.0,45.66,29.47,10.7,0.7532,
307950,현대오토에버,소프트웨어 개발 및 공급업,752000,14562134442000,9357.0,212.0,10.32,80.54,8.0,0.4401,
012330,현대모비스,자동차 신품 부품 제조업,612000,45547756666000,155605.0,8026.0,7.21,13.11,0.88,0.0046,
008060,대덕,기타 금융업,18350,503096535840,4426.0,533.0,3.54,27.49,0.86,0.0027,
159010,아스플로,일반 목적용 기계 제조업,15100,247226061060,283.0,14.0,-13.21,-10.32,4.85,1.5302,
085910,네오티스,자동차 신품 부품 제조업,26450,304865477800,179.0,23.0,9.76,56.52,5.12,0.0047,
009150,삼성전기,전자부품 제조업,1664000,152225752448000,32091.0,2806.0,8.82,192.5,15.69,2.6971,
032830,삼성생명,보험업,375500,81700000000000,147194.0,13578.0,5.44,28.46,0.9,0.3332,
028260,삼성물산,기타 전문 도매업,408500,76380930651000,104658.0,7204.0,5.41,31.59,1.24,0.0541,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",185100,2477760096000,1507.0,420.0,18.82,34.39,5.82,0.4275,
222800,심텍,전자부품 제조업,100000,4656766623300,4224.0,137.0,-22.7,-14.35,7.78,0.4553,
