Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
002990,금호건설,건물 건설업,8610,320808376140,4534.0,121.2,4.64,4.36,1.31,0.0531,CB/BW 및 유상증자 이력
041830,인바디,의료용 기기 제조업,52600,709094393200,684.4,130.2,4.93,17.74,2.14,0.0973,정상
089970,브이엠,특수 목적용 기계 제조업,106100,2628308669500,888.9,301.4,12.54,54.52,13.5,0.9296,CB/BW 및 유상증자 이력
095610,테스,특수 목적용 기계 제조업,179700,3478992000000,972.4,222.0,5.99,53.74,7.77,1.4352,CB/BW 및 유상증자 이력
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",46400,236214419200,207.0,48.9,4.6,12.88,1.61,1.8917,CB/BW 및 유상증자 이력
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",90900,1799698284900,1561.0,348.1,5.71,24.37,3.24,0.2621,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
004170,신세계,종합 소매업,729000,6885536949000,18471.4,1978.2,2.14,91.79,1.33,0.6175,정상
319660,피에스케이,특수 목적용 기계 제조업,177800,5150281749200,1565.9,471.8,7.24,51.7,9.08,0.428,정상
069960,현대백화점,종합 소매업,193700,4177123454400,9500.6,987.8,1.03,21.07,0.91,0.6372,FCF 적자
222800,심텍,전자부품 제조업,124300,4656766623300,4224.0,137.1,2.42,-14.35,7.78,0.8111,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
034730,SK,기타 금융업,785000,56914621855000,367512.6,36731.2,9.29,21.82,1.46,0.7995,FCF 적자
000660,SK하이닉스,반도체 제조업,2628000,1872981815220000,525762.9,376102.8,24.54,25.39,11.05,1.448,정상
009150,삼성전기,전자부품 제조업,2038000,152225752448000,32091.1,2805.7,2.5,192.5,15.69,3.1927,정상
005930,삼성전자,통신 및 방송 장비 제조업,323000,1888347990384000,1338734.4,572328.0,9.7,26.11,4.49,0.1233,정상
028260,삼성물산,기타 전문 도매업,471000,76380930651000,104658.2,7203.6,1.55,31.59,1.24,0.0495,정상
093370,후성,기초 화학물질 제조업,18700,2005674671000,1414.5,92.6,-1.77,-164.82,5.84,0.8553,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
402340,SK스퀘어,기타 금융업,1640000,216411753040000,3003.5,82782.9,55.09,13.93,5.99,1.707,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",224000,2477760096000,1506.7,419.9,7.74,34.39,5.82,0.3107,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
032830,삼성생명,보험업,408500,81700000000000,147194.0,13578.1,1.49,28.46,0.9,0.1321,정상
159010,아스플로,일반 목적용 기계 제조업,18540,247226061060,283.0,13.8,2.42,-10.32,4.85,1.683,정상
219130,타이거일렉,전자부품 제조업,59200,373805968000,268.0,35.0,12.73,51.08,6.11,0.364,DART 데이터 미비
