Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
093370,후성,기초 화학물질 제조업,22400,2005674671000,1414.0,93.0,-1.38,-164.82,5.84,1.5138,
222800,심텍,전자부품 제조업,134100,4656766623300,4224.0,137.0,-22.7,-14.35,7.78,0.7631,
403870,HPSP,특수 목적용 기계 제조업,83500,4419510000000,319.0,161.0,30.51,54.46,14.9,0.2852,
402340,SK스퀘어,기타 금융업,1413000,216411753040000,86314.0,82783.0,55.09,13.93,5.99,0.7968,
330860,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",57700,453855676250,299.0,50.0,4.32,62.61,2.65,1.541,
126640,화신정공,자동차 신품 부품 제조업,5260,160030229150,1213.0,122.0,15.48,8.92,1.24,1.7876,
241770,메카로,반도체 제조업,47950,432677568000,255.0,41.0,6.7,32.09,2.03,0.0014,
159010,아스플로,일반 목적용 기계 제조업,21750,247226061060,283.0,14.0,-13.21,-10.32,4.85,2.7748,
004170,신세계,종합 소매업,705000,6885536949000,18471.0,1978.0,1.71,91.79,1.33,0.4361,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",85800,1799698284900,1561.0,348.0,,24.37,3.24,0.2133,
007810,코리아써키트,전자부품 제조업,136800,2100877512000,4199.0,264.0,16.92,33.67,4.91,0.9954,
069960,현대백화점,종합 소매업,183200,4177123454400,9501.0,988.0,4.62,21.07,0.91,0.493,
160980,싸이맥스,특수 목적용 기계 제조업,45450,358315170400,405.0,47.0,7.22,26.86,1.85,0.5285,
085620,미래에셋생명,보험업,28650,2798226000000,27964.0,684.0,6.52,25.52,0.94,0.0268,
319660,피에스케이,특수 목적용 기계 제조업,165700,5150281749200,1566.0,472.0,19.04,51.7,9.08,0.6658,
095610,테스,특수 목적용 기계 제조업,177000,3478992000000,972.0,222.0,17.58,53.74,7.77,1.1044,
000660,SK하이닉스,반도체 제조업,2288000,1872981815220000,525763.0,376103.0,61.16,25.39,11.05,0.7484,
089970,브이엠,특수 목적용 기계 제조업,93900,2628308669500,889.0,301.0,30.38,54.52,13.5,0.6771,
083450,GST,특수 목적용 기계 제조업,64300,956517000000,1159.0,202.0,19.24,17.4,3.01,0.5547,
052710,아모텍,전자부품 제조업,28452,305402211400,610.0,6.0,3.72,51.35,1.9,0.6342,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",259000,2477760096000,1507.0,420.0,18.82,34.39,5.82,0.6418,
034730,SK,기타 금융업,646000,56914621855000,367513.0,36731.0,9.29,21.82,1.46,0.2897,
033640,네패스,반도체 제조업,35900,593774451500,1340.0,109.0,10.49,83.88,4.8,0.4576,
009150,삼성전기,전자부품 제조업,1999000,152225752448000,32091.0,2806.0,8.82,192.5,15.69,2.8667,
219130,타이거일렉,전자부품 제조업,73800,373805968000,268.0,35.0,12.73,51.08,6.11,0.6193,
005930,삼성전자,통신 및 방송 장비 제조업,337000,1888347990384000,1338734.0,572328.0,19.16,26.11,4.49,0.1277,
067310,하나마이크론,반도체 제조업,50900,3284133044400,5077.0,720.0,24.52,31.93,6.97,0.0185,
008060,대덕,기타 금융업,21500,503096535840,4426.0,533.0,3.54,27.49,0.86,0.0538,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",43800,236214419200,207.0,49.0,13.52,12.88,1.61,1.6245,
170920,엘티씨,기초 화학물질 제조업,53500,489119033800,988.0,181.0,8.29,45.84,3.5,0.3316,
028260,삼성물산,기타 전문 도매업,495000,76380930651000,104658.0,7204.0,5.41,31.59,1.24,0.1607,
023530,롯데쇼핑,종합 소매업,186300,4840205980500,35816.0,2529.0,1.07,29.59,0.32,0.1897,
005950,이수화학,기초 화학물질 제조업,15340,338143013340,6359.0,254.0,-2.28,-81.94,2.91,0.3096,
417840,저스템,특수 목적용 기계 제조업,17320,320171334000,177.0,41.0,11.44,46.51,4.94,1.0299,
001820,삼화콘덴서,전자부품 제조업,140600,1382535000000,729.0,47.0,5.01,101.06,4.95,0.9982,
001740,SK네트웍스,기타 전문 도매업,12850,1915671639950,17434.0,334.0,4.75,21.9,0.9,0.7781,
